date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_child,cases_adolescent,cases_adult,cases_elderly
2022-05-08,Johor,81,0,47,2494,0,9,4,58,10
2022-05-08,Kedah,63,0,95,-123,0,3,3,43,14
2022-05-08,Kelantan,25,0,11,127,0,3,1,15,6
2022-05-08,Melaka,63,0,178,1686,0,5,2,51,5
2022-05-08,Negeri Sembilan,105,0,194,665,0,6,1,90,8
2022-05-08,Pahang,35,1,72,677,0,5,0,27,3
2022-05-08,Perak,91,0,145,919,0,11,3,62,15
2022-05-08,Perlis,6,0,6,56,0,1,0,5,0
2022-05-08,Pulau Pinang,156,0,138,584,0,20,3,115,18
2022-05-08,Sabah,29,0,132,4835,0,3,4,17,5
2022-05-08,Sarawak,34,1,97,320,0,10,1,20,3
2022-05-08,Selangor,1157,0,1213,7207,0,116,76,871,89
2022-05-08,Terengganu,34,0,25,324,0,4,2,23,5
2022-05-08,W.P. Kuala Lumpur,261,0,458,2475,0,19,8,207,26
2022-05-08,W.P. Labuan,6,0,2,13,0,0,0,6,0
2022-05-08,W.P. Putrajaya,7,0,56,305,0,1,1,4,1
2022-05-09,Johor,104,0,154,2444,0,7,1,80,16
2022-05-09,Kedah,92,0,56,-88,0,14,8,66,4
2022-05-09,Kelantan,46,0,12,161,0,9,2,34,1
2022-05-09,Melaka,51,0,2,1735,0,3,0,44,4
2022-05-09,Negeri Sembilan,116,0,140,641,0,9,12,88,7
2022-05-09,Pahang,36,0,57,656,0,5,2,27,2
2022-05-09,Perak,97,1,165,851,0,8,5,68,16
2022-05-09,Perlis,13,0,8,61,0,1,0,10,2
2022-05-09,Pulau Pinang,151,0,54,681,0,11,2,120,18
2022-05-09,Sabah,38,0,105,4768,0,3,5,23,7
2022-05-09,Sarawak,39,0,67,292,0,7,3,24,5
2022-05-09,Selangor,1160,3,1180,7187,0,101,77,882,100
2022-05-09,Terengganu,32,0,16,340,0,4,0,22,6
2022-05-09,W.P. Kuala Lumpur,261,0,375,2361,0,9,14,213,25
2022-05-09,W.P. Labuan,6,0,0,19,0,0,1,4,1
2022-05-09,W.P. Putrajaya,4,1,42,267,0,0,1,3,0
2022-05-10,Johor,126,3,35,2534,0,18,4,82,22
2022-05-10,Kedah,120,0,49,-18,0,11,4,85,20
2022-05-10,Kelantan,43,0,16,188,0,5,5,29,4
2022-05-10,Melaka,127,0,104,1758,0,10,13,88,16
2022-05-10,Negeri Sembilan,195,1,123,713,0,11,19,142,23
2022-05-10,Pahang,46,0,62,640,0,4,3,30,9
2022-05-10,Perak,120,0,93,878,0,12,5,80,23
2022-05-10,Perlis,8,0,4,64,0,0,0,7,1
2022-05-10,Pulau Pinang,174,0,90,765,0,19,15,120,20
2022-05-10,Sabah,39,0,74,4733,0,4,1,30,4
2022-05-10,Sarawak,74,0,68,298,0,17,6,41,10
2022-05-10,Selangor,1126,0,1063,7248,0,106,81,871,68
2022-05-10,Terengganu,40,0,14,366,0,4,2,28,6
2022-05-10,W.P. Kuala Lumpur,327,0,190,2497,0,30,28,247,22
2022-05-10,W.P. Labuan,15,0,3,31,0,1,1,13,0
2022-05-10,W.P. Putrajaya,25,0,26,266,0,4,2,19,0
2022-05-11,Johor,88,1,74,2546,0,17,3,54,14
2022-05-11,Kedah,98,0,61,17,0,5,4,80,9
2022-05-11,Kelantan,37,0,14,211,0,7,1,25,4
2022-05-11,Melaka,140,1,79,1819,0,11,9,97,23
2022-05-11,Negeri Sembilan,288,1,53,947,0,23,24,223,18
2022-05-11,Pahang,73,0,39,672,0,6,4,52,11
2022-05-11,Perak,221,1,81,1017,0,20,17,149,35
2022-05-11,Perlis,9,0,5,68,0,1,2,3,3
2022-05-11,Pulau Pinang,208,0,57,916,0,24,13,156,15
2022-05-11,Sabah,57,0,27,4763,0,2,2,45,8
2022-05-11,Sarawak,71,0,60,309,6,10,1,47,13
2022-05-11,Selangor,1220,4,641,7827,0,144,108,876,83
2022-05-11,Terengganu,42,0,18,390,0,6,3,24,9
2022-05-11,W.P. Kuala Lumpur,573,2,196,2874,0,36,38,460,35
2022-05-11,W.P. Labuan,14,0,0,45,0,2,1,7,4
2022-05-11,W.P. Putrajaya,182,0,11,437,0,29,29,123,1
2022-05-12,Johor,126,2,13,2659,0,14,6,87,19
2022-05-12,Kedah,83,0,27,73,0,9,4,63,7
2022-05-12,Kelantan,32,0,17,226,0,2,2,20,7
2022-05-12,Melaka,136,0,73,1882,0,6,9,101,20
2022-05-12,Negeri Sembilan,195,0,41,1101,0,17,20,147,11
2022-05-12,Pahang,57,0,14,715,0,8,1,40,8
2022-05-12,Perak,199,0,68,1146,0,26,15,114,44
2022-05-12,Perlis,10,1,2,75,0,3,0,6,1
2022-05-12,Pulau Pinang,192,0,121,987,0,34,8,130,20
2022-05-12,Sabah,57,0,133,4687,0,2,4,48,3
2022-05-12,Sarawak,54,0,38,325,0,5,1,39,9
2022-05-12,Selangor,1691,0,683,8834,0,149,122,1285,116
2022-05-12,Terengganu,34,1,21,403,0,5,2,22,5
2022-05-12,W.P. Kuala Lumpur,455,1,165,3164,0,22,22,383,27
2022-05-12,W.P. Labuan,10,0,0,55,0,1,1,7,1
2022-05-12,W.P. Putrajaya,79,0,14,502,0,11,5,58,5
2022-05-13,Johor,126,0,24,2761,0,14,13,83,16
2022-05-13,Kedah,61,0,20,114,0,5,3,44,9
2022-05-13,Kelantan,21,0,13,234,0,4,2,10,5
2022-05-13,Melaka,108,0,4,1986,0,7,6,80,15
2022-05-13,Negeri Sembilan,208,0,61,1248,0,19,30,145,14
2022-05-13,Pahang,58,0,26,747,0,6,10,39,3
2022-05-13,Perak,174,0,56,1264,0,21,11,108,34
2022-05-13,Perlis,8,0,5,77,0,3,0,3,2
2022-05-13,Pulau Pinang,229,0,128,1087,0,21,15,164,29
2022-05-13,Sabah,78,0,161,4603,0,11,5,56,6
2022-05-13,Sarawak,57,0,29,353,0,7,4,32,14
2022-05-13,Selangor,1286,0,426,9692,0,107,109,986,84
2022-05-13,Terengganu,23,0,16,410,0,5,1,15,2
2022-05-13,W.P. Kuala Lumpur,501,0,121,3544,0,23,27,423,27
2022-05-13,W.P. Labuan,3,0,0,58,0,0,1,1,1
2022-05-13,W.P. Putrajaya,88,0,26,564,0,12,12,62,2
2022-05-14,Johor,55,0,27,2789,0,4,1,40,10
2022-05-14,Kedah,51,0,40,124,0,5,2,38,6
2022-05-14,Kelantan,11,0,9,236,0,3,0,7,1
2022-05-14,Melaka,97,0,163,1920,0,6,10,72,9
2022-05-14,Negeri Sembilan,162,2,58,1351,0,16,8,118,20
2022-05-14,Pahang,58,0,29,776,0,8,2,41,7
2022-05-14,Perak,116,0,47,1333,0,18,7,77,14
2022-05-14,Perlis,6,0,0,83,0,0,1,3,2
2022-05-14,Pulau Pinang,189,0,133,1143,0,14,8,145,21
2022-05-14,Sabah,51,0,96,4557,0,3,2,38,8
2022-05-14,Sarawak,48,0,29,372,0,3,3,34,8
2022-05-14,Selangor,1089,0,547,10233,0,101,94,823,71
2022-05-14,Terengganu,25,0,20,414,0,2,2,16,5
2022-05-14,W.P. Kuala Lumpur,359,1,114,3789,0,27,19,289,24
2022-05-14,W.P. Labuan,3,0,7,54,0,0,0,3,0
2022-05-14,W.P. Putrajaya,53,0,21,596,0,3,8,40,2
2022-05-15,Johor,87,0,24,2850,0,8,4,65,10
2022-05-15,Kedah,43,0,41,126,0,3,1,34,5
2022-05-15,Kelantan,13,0,19,230,0,6,1,5,1
2022-05-15,Melaka,81,1,0,2001,0,8,4,62,7
2022-05-15,Negeri Sembilan,112,0,40,1423,0,13,12,77,10
2022-05-15,Pahang,28,0,9,795,0,3,1,22,2
2022-05-15,Perak,105,1,42,1396,0,13,4,64,24
2022-05-15,Perlis,6,0,2,87,0,1,0,5,0
2022-05-15,Pulau Pinang,171,0,111,1203,0,28,5,124,14
2022-05-15,Sabah,43,0,46,4554,0,2,2,34,5
2022-05-15,Sarawak,30,0,27,375,0,5,2,18,5
2022-05-15,Selangor,1148,0,720,10660,0,114,103,855,76
2022-05-15,Terengganu,17,0,20,411,0,1,0,15,1
2022-05-15,W.P. Kuala Lumpur,338,1,152,3975,0,20,18,267,33
2022-05-15,W.P. Labuan,2,0,7,49,0,0,0,2,0
2022-05-15,W.P. Putrajaya,15,0,3,608,0,2,1,12,0
2022-05-16,Johor,69,0,46,2872,0,8,2,45,14
2022-05-16,Kedah,47,0,62,111,0,9,3,24,9
2022-05-16,Kelantan,15,0,20,225,0,3,0,8,4
2022-05-16,Melaka,39,0,143,1895,0,5,2,30,2
2022-05-16,Negeri Sembilan,50,0,39,1434,0,2,4,36,8
2022-05-16,Pahang,36,0,19,812,0,1,3,28,4
2022-05-16,Perak,78,0,90,1384,0,12,4,52,10
2022-05-16,Perlis,0,0,13,74,0,0,0,0,0
2022-05-16,Pulau Pinang,151,0,306,1048,0,10,12,111,18
2022-05-16,Sabah,48,0,1,4601,0,3,3,31,11
2022-05-16,Sarawak,25,0,33,366,0,1,1,20,3
2022-05-16,Selangor,707,0,433,10934,0,70,54,516,61
2022-05-16,Terengganu,20,0,36,395,0,0,0,20,0
2022-05-16,W.P. Kuala Lumpur,370,0,283,4061,0,27,24,285,33
2022-05-16,W.P. Labuan,4,0,7,46,0,0,0,4,0
2022-05-16,W.P. Putrajaya,38,0,17,629,0,5,5,27,1
2022-05-17,Johor,64,1,35,2901,0,5,2,47,10
2022-05-17,Kedah,59,0,58,111,0,7,3,40,9
2022-05-17,Kelantan,14,0,26,213,0,3,0,9,2
2022-05-17,Melaka,34,0,80,1848,0,3,1,25,5
2022-05-17,Negeri Sembilan,112,0,107,1439,0,12,21,73,6
2022-05-17,Pahang,22,0,23,811,0,2,1,16,3
2022-05-17,Perak,95,0,107,1372,0,12,2,62,19
2022-05-17,Perlis,5,0,5,73,0,2,0,3,0
2022-05-17,Pulau Pinang,123,0,250,921,0,21,15,77,10
2022-05-17,Sabah,27,2,163,4465,0,0,2,20,5
2022-05-17,Sarawak,29,0,59,336,0,5,0,19,5
2022-05-17,Selangor,615,0,554,10995,0,68,39,448,60
2022-05-17,Terengganu,13,0,25,383,0,2,0,8,3
2022-05-17,W.P. Kuala Lumpur,219,0,288,3992,0,15,12,178,14
2022-05-17,W.P. Labuan,6,0,18,34,0,2,0,4,0
2022-05-17,W.P. Putrajaya,32,0,38,623,0,8,5,18,1
2022-05-18,Johor,63,2,251,2712,0,3,0,49,11
2022-05-18,Kedah,64,0,53,122,0,5,4,47,8
2022-05-18,Kelantan,13,0,28,198,0,2,2,5,4
2022-05-18,Melaka,91,0,58,1880,0,7,7,61,16
2022-05-18,Negeri Sembilan,129,0,104,1463,0,7,24,89,9
2022-05-18,Pahang,26,0,32,805,0,3,1,20,2
2022-05-18,Perak,94,2,131,1334,0,7,3,66,18
2022-05-18,Perlis,3,0,7,69,0,0,0,3,0
2022-05-18,Pulau Pinang,145,0,205,858,0,17,25,95,8
2022-05-18,Sabah,42,0,170,4337,0,2,0,32,8
2022-05-18,Sarawak,51,0,34,353,0,7,6,27,11
2022-05-18,Selangor,850,0,1153,10692,0,65,60,671,54
2022-05-18,Terengganu,19,0,55,347,0,0,1,16,2
2022-05-18,W.P. Kuala Lumpur,383,0,259,4116,0,20,29,305,29
2022-05-18,W.P. Labuan,5,0,1,38,0,0,0,5,0
2022-05-18,W.P. Putrajaya,39,0,7,655,0,3,6,30,0
2022-05-19,Johor,62,0,169,2605,0,4,4,46,8
2022-05-19,Kedah,70,0,90,101,0,5,3,53,9
2022-05-19,Kelantan,17,0,49,166,0,1,2,11,3
2022-05-19,Melaka,111,0,55,1936,0,13,4,65,29
2022-05-19,Negeri Sembilan,98,0,117,1444,0,7,7,77,7
2022-05-19,Pahang,40,0,36,809,0,4,0,31,5
2022-05-19,Perak,125,0,138,1321,0,12,11,83,19
2022-05-19,Perlis,6,0,13,62,0,0,3,3,0
2022-05-19,Pulau Pinang,114,0,31,941,0,10,8,85,11
2022-05-19,Sabah,56,0,113,4280,0,2,2,45,7
2022-05-19,Sarawak,58,0,35,376,0,8,5,37,8
2022-05-19,Selangor,892,0,1157,10427,0,74,93,660,65
2022-05-19,Terengganu,11,0,35,323,0,2,0,8,1
2022-05-19,W.P. Kuala Lumpur,411,1,260,4265,0,32,22,341,16
2022-05-19,W.P. Labuan,7,0,1,44,0,0,0,7,0
2022-05-19,W.P. Putrajaya,46,0,4,697,0,3,4,38,1
2022-05-20,Johor,68,1,137,2534,0,5,6,45,11
2022-05-20,Kedah,86,0,120,67,0,6,10,61,9
2022-05-20,Kelantan,14,1,38,142,0,1,2,7,4
2022-05-20,Melaka,116,0,135,1917,0,10,7,81,18
2022-05-20,Negeri Sembilan,120,0,193,1371,0,9,24,77,10
2022-05-20,Pahang,30,0,48,791,0,2,1,24,3
2022-05-20,Perak,112,0,143,1289,0,11,7,73,21
2022-05-20,Perlis,11,0,7,66,0,4,0,7,0
2022-05-20,Pulau Pinang,119,0,156,903,0,14,6,87,12
2022-05-20,Sabah,63,0,67,4276,0,12,6,39,6
2022-05-20,Sarawak,50,1,69,357,0,7,2,33,7
2022-05-20,Selangor,786,0,1126,10086,0,92,84,558,50
2022-05-20,Terengganu,12,0,18,317,0,1,1,9,1
2022-05-20,W.P. Kuala Lumpur,405,0,327,4343,0,23,20,337,25
2022-05-20,W.P. Labuan,6,0,9,41,0,0,0,6,0
2022-05-20,W.P. Putrajaya,65,0,25,737,0,9,11,44,1
2022-05-21,Johor,85,0,111,2506,0,7,4,56,18
2022-05-21,Kedah,57,0,98,26,0,5,1,42,9
2022-05-21,Kelantan,11,0,28,125,0,1,0,7,2
2022-05-21,Melaka,108,0,13,2012,0,18,2,68,20
2022-05-21,Negeri Sembilan,125,0,287,1209,0,9,18,86,12
2022-05-21,Pahang,25,0,73,743,0,1,1,19,4
2022-05-21,Perak,98,0,175,1212,0,11,8,62,16
2022-05-21,Perlis,2,0,7,61,0,1,0,1,0
2022-05-21,Pulau Pinang,126,0,218,811,0,13,8,91,14
2022-05-21,Sabah,41,0,75,4241,0,5,4,32,0
2022-05-21,Sarawak,52,1,67,342,0,3,4,38,7
2022-05-21,Selangor,878,0,1216,9748,0,74,85,634,73
2022-05-21,Terengganu,12,0,40,289,0,3,1,8,0
2022-05-21,W.P. Kuala Lumpur,345,0,572,4116,0,16,23,282,21
2022-05-21,W.P. Labuan,1,0,0,42,0,0,0,1,0
2022-05-21,W.P. Putrajaya,55,0,182,610,0,8,7,36,4
2022-05-22,Johor,69,1,164,2411,0,5,3,44,17
2022-05-22,Kedah,52,1,81,-4,0,9,2,32,9
2022-05-22,Kelantan,15,1,26,114,0,2,0,13,0
2022-05-22,Melaka,104,0,204,1912,0,8,3,70,23
2022-05-22,Negeri Sembilan,98,0,192,1115,0,9,13,70,6
2022-05-22,Pahang,22,0,56,709,0,3,2,15,2
2022-05-22,Perak,85,0,163,1134,1,7,4,54,20
2022-05-22,Perlis,6,0,9,58,0,2,0,3,1
2022-05-22,Pulau Pinang,140,0,135,816,0,26,4,91,19
2022-05-22,Sabah,43,0,56,4228,0,3,14,22,4
2022-05-22,Sarawak,35,0,55,322,0,5,1,20,9
2022-05-22,Selangor,768,0,1681,8834,0,86,60,557,65
2022-05-22,Terengganu,12,0,23,278,0,3,1,6,2
2022-05-22,W.P. Kuala Lumpur,331,0,454,3993,0,25,20,264,22
2022-05-22,W.P. Labuan,1,0,11,32,0,0,0,1,0
2022-05-22,W.P. Putrajaya,36,0,79,567,0,7,6,23,0
2022-05-23,Johor,83,2,14,2480,0,7,1,56,19
2022-05-23,Kedah,55,0,60,-9,0,7,2,40,6
2022-05-23,Kelantan,13,0,18,109,0,1,2,6,4
2022-05-23,Melaka,86,0,136,1862,0,11,4,53,18
2022-05-23,Negeri Sembilan,63,0,208,970,0,2,12,46,3
2022-05-23,Pahang,12,1,58,663,0,1,0,10,1
2022-05-23,Perak,75,0,143,1066,0,7,7,46,15
2022-05-23,Perlis,1,0,7,52,0,0,0,0,1
2022-05-23,Pulau Pinang,93,0,277,632,0,12,4,63,14
2022-05-23,Sabah,43,0,30,4241,0,1,5,30,7
2022-05-23,Sarawak,27,0,58,291,0,1,2,16,8
2022-05-23,Selangor,828,0,1276,8384,0,58,78,652,39
2022-05-23,Terengganu,13,0,15,276,0,2,0,11,0
2022-05-23,W.P. Kuala Lumpur,113,0,499,3607,0,8,5,81,19
2022-05-23,W.P. Labuan,1,0,18,15,0,0,0,1,0
2022-05-23,W.P. Putrajaya,38,0,88,517,0,2,6,29,1
2022-05-24,Johor,56,4,34,2500,0,6,2,41,7
2022-05-24,Kedah,62,0,52,1,0,3,11,37,11
2022-05-24,Kelantan,13,0,21,101,0,2,1,6,4
2022-05-24,Melaka,104,0,73,1893,0,4,7,82,11
2022-05-24,Negeri Sembilan,118,0,162,926,0,14,17,80,7
2022-05-24,Pahang,19,2,58,624,0,1,0,13,5
2022-05-24,Perak,56,0,103,1019,0,11,5,31,9
2022-05-24,Perlis,2,0,6,48,0,0,0,2,0
2022-05-24,Pulau Pinang,124,0,11,745,0,17,8,83,16
2022-05-24,Sabah,52,0,45,4248,0,0,11,33,8
2022-05-24,Sarawak,34,0,38,287,0,5,6,17,6
2022-05-24,Selangor,831,7,1086,8129,0,69,71,627,64
2022-05-24,Terengganu,13,4,17,272,0,3,0,8,2
2022-05-24,W.P. Kuala Lumpur,413,5,365,3655,0,37,31,322,23
2022-05-24,W.P. Labuan,1,0,0,16,0,0,0,1,0
2022-05-24,W.P. Putrajaya,20,0,53,484,0,1,5,14,0
2022-05-25,Johor,72,2,10,2559,0,8,4,49,11
2022-05-25,Kedah,69,0,43,27,0,8,2,53,6
2022-05-25,Kelantan,8,0,16,93,0,0,0,6,2
2022-05-25,Melaka,99,0,221,1771,0,5,6,73,15
2022-05-25,Negeri Sembilan,114,0,110,930,0,10,19,73,12
2022-05-25,Pahang,20,1,26,618,0,2,0,16,2
2022-05-25,Perak,117,0,103,1033,1,13,6,81,17
2022-05-25,Perlis,1,0,5,44,0,0,1,0,0
2022-05-25,Pulau Pinang,119,1,10,854,0,13,8,72,26
2022-05-25,Sabah,66,1,93,4220,0,7,11,42,5
2022-05-25,Sarawak,49,0,27,308,0,5,2,32,10
2022-05-25,Selangor,1272,0,1141,8259,0,79,104,1006,76
2022-05-25,Terengganu,14,6,29,257,0,0,0,11,3
2022-05-25,W.P. Kuala Lumpur,366,0,336,3685,0,20,29,288,21
2022-05-25,W.P. Labuan,6,0,7,15,0,0,0,5,1
2022-05-25,W.P. Putrajaya,38,1,15,507,0,3,7,26,2
2022-05-26,Johor,44,0,32,2569,0,1,4,35,4
2022-05-26,Kedah,36,0,42,21,0,5,1,25,5
2022-05-26,Kelantan,15,4,6,102,0,1,0,12,2
2022-05-26,Melaka,49,2,69,1751,0,4,3,36,6
2022-05-26,Negeri Sembilan,112,0,48,994,0,8,16,78,10
2022-05-26,Pahang,25,0,34,609,0,1,1,18,5
2022-05-26,Perak,109,0,84,1057,0,12,3,71,23
2022-05-26,Perlis,3,0,0,47,0,0,0,1,2
2022-05-26,Pulau Pinang,117,0,255,716,0,5,6,91,15
2022-05-26,Sabah,75,0,98,4197,0,7,14,44,10
2022-05-26,Sarawak,72,0,23,357,0,13,2,38,19
2022-05-26,Selangor,851,3,702,8408,0,61,51,694,43
2022-05-26,Terengganu,11,0,19,249,0,0,0,9,2
2022-05-26,W.P. Kuala Lumpur,274,0,370,3589,0,19,18,210,27
2022-05-26,W.P. Labuan,3,0,5,13,0,1,0,2,0
2022-05-26,W.P. Putrajaya,49,0,38,518,0,5,8,32,4
2022-05-27,Johor,44,1,162,2451,0,2,7,28,7
2022-05-27,Kedah,58,0,65,14,0,6,10,34,8
2022-05-27,Kelantan,11,0,17,96,0,1,1,7,2
2022-05-27,Melaka,62,0,64,1749,0,5,5,37,15
2022-05-27,Negeri Sembilan,125,0,117,1002,0,12,21,85,7
2022-05-27,Pahang,23,0,23,609,0,3,3,13,4
2022-05-27,Perak,121,1,76,1102,3,12,12,73,24
2022-05-27,Perlis,3,0,0,50,0,0,0,3,0
2022-05-27,Pulau Pinang,106,0,148,674,0,9,4,86,7
2022-05-27,Sabah,76,0,64,4209,0,8,8,55,5
2022-05-27,Sarawak,46,0,41,362,0,2,3,32,9
2022-05-27,Selangor,909,0,637,8678,0,122,72,616,99
2022-05-27,Terengganu,10,0,13,246,0,1,1,7,1
2022-05-27,W.P. Kuala Lumpur,221,2,221,3589,0,23,11,172,15
2022-05-27,W.P. Labuan,4,0,0,17,0,0,0,0,4
2022-05-27,W.P. Putrajaya,58,0,32,544,0,8,8,41,1
2022-05-28,Johor,52,1,35,2468,0,3,4,35,10
2022-05-28,Kedah,41,0,65,-10,0,7,2,28,4
2022-05-28,Kelantan,6,0,11,91,0,1,0,2,3
2022-05-28,Melaka,68,0,92,1725,0,1,28,38,1
2022-05-28,Negeri Sembilan,95,0,128,969,0,9,4,70,12
2022-05-28,Pahang,21,0,26,604,0,2,0,18,1
2022-05-28,Perak,78,0,78,1101,5,6,11,52,9
2022-05-28,Perlis,5,0,0,55,0,1,0,4,0
2022-05-28,Pulau Pinang,122,0,7,789,0,9,2,98,13
2022-05-28,Sabah,57,0,34,4232,0,6,8,39,4
2022-05-28,Sarawak,41,0,55,348,0,8,0,25,8
2022-05-28,Selangor,740,0,845,8572,0,63,71,548,58
2022-05-28,Terengganu,6,0,9,243,0,2,1,2,1
2022-05-28,W.P. Kuala Lumpur,282,0,383,3488,0,19,19,230,14
2022-05-28,W.P. Labuan,0,0,2,15,0,0,0,0,0
2022-05-28,W.P. Putrajaya,31,0,39,536,0,4,5,20,2
2022-05-29,Johor,47,2,17,2498,0,4,6,36,1
2022-05-29,Kedah,34,1,64,-40,0,3,1,26,4
2022-05-29,Kelantan,5,0,12,84,0,0,0,4,1
2022-05-29,Melaka,34,0,75,1684,0,0,2,27,5
2022-05-29,Negeri Sembilan,42,0,97,914,0,3,7,30,2
2022-05-29,Pahang,13,0,38,579,0,0,0,10,3
2022-05-29,Perak,81,0,84,1097,3,9,4,50,18
2022-05-29,Perlis,4,0,1,57,0,0,0,3,1
2022-05-29,Pulau Pinang,90,0,118,761,0,9,4,64,13
2022-05-29,Sabah,39,0,62,4209,0,0,1,34,3
2022-05-29,Sarawak,27,0,53,320,0,0,0,20,6
2022-05-29,Selangor,520,0,890,8201,0,51,55,370,39
2022-05-29,Terengganu,4,0,7,240,0,1,0,3,0
2022-05-29,W.P. Kuala Lumpur,185,0,410,3263,0,17,5,144,17
2022-05-29,W.P. Labuan,1,0,1,15,0,0,0,1,0
2022-05-29,W.P. Putrajaya,29,0,46,519,0,5,3,21,0
2022-05-30,Johor,51,0,42,2507,0,7,0,30,13
2022-05-30,Kedah,50,0,87,-79,0,6,4,29,11
2022-05-30,Kelantan,13,0,9,88,0,2,3,7,1
2022-05-30,Melaka,41,0,30,1694,0,6,4,26,5
2022-05-30,Negeri Sembilan,48,0,117,844,0,4,7,34,3
2022-05-30,Pahang,13,0,30,562,0,2,1,9,1
2022-05-30,Perak,82,0,116,1063,0,14,5,47,16
2022-05-30,Perlis,3,0,12,48,0,0,1,2,0
2022-05-30,Pulau Pinang,94,0,106,749,0,8,3,66,17
2022-05-30,Sabah,41,1,67,4183,0,2,2,29,8
2022-05-30,Sarawak,14,0,48,286,0,0,0,13,1
2022-05-30,Selangor,611,1,787,8025,0,53,53,445,57
2022-05-30,Terengganu,11,0,12,239,0,1,0,10,0
2022-05-30,W.P. Kuala Lumpur,218,0,407,3074,0,13,25,167,13
2022-05-30,W.P. Labuan,0,0,0,15,0,0,0,0,0
2022-05-30,W.P. Putrajaya,35,0,65,489,0,4,6,25,0
2022-05-31,Johor,29,0,71,2464,0,2,0,27,0
2022-05-31,Kedah,45,0,56,-92,0,6,5,31,3
2022-05-31,Kelantan,15,2,11,92,0,3,2,6,4
2022-05-31,Melaka,43,1,106,1631,0,4,4,30,4
2022-05-31,Negeri Sembilan,72,0,126,790,0,5,15,46,6
2022-05-31,Pahang,13,0,24,551,0,3,0,8,2
2022-05-31,Perak,73,0,117,1019,0,8,5,45,15
2022-05-31,Perlis,4,0,1,51,0,0,0,3,1
2022-05-31,Pulau Pinang,84,0,177,656,0,14,0,59,11
2022-05-31,Sabah,36,3,29,4190,0,8,1,23,4
2022-05-31,Sarawak,44,0,57,273,0,4,1,30,9
2022-05-31,Selangor,665,0,877,7811,23,43,86,477,59
2022-05-31,Terengganu,18,0,10,246,0,2,2,11,3
2022-05-31,W.P. Kuala Lumpur,287,0,345,3015,0,14,22,227,24
2022-05-31,W.P. Labuan,1,0,9,7,0,1,0,0,0
2022-05-31,W.P. Putrajaya,22,0,55,456,0,4,4,14,0
2022-06-01,Johor,33,0,175,2321,0,1,4,23,5
2022-06-01,Kedah,36,0,51,-107,0,2,2,24,8
2022-06-01,Kelantan,7,1,32,67,0,2,1,4,0
2022-06-01,Melaka,64,0,54,1640,0,7,9,40,8
2022-06-01,Negeri Sembilan,140,2,97,833,0,12,19,98,11
2022-06-01,Pahang,13,0,23,541,0,1,1,9,2
2022-06-01,Perak,151,0,111,1059,0,12,15,106,18
2022-06-01,Perlis,5,0,6,50,0,0,0,5,0
2022-06-01,Pulau Pinang,113,2,136,633,0,8,3,85,17
2022-06-01,Sabah,28,0,59,4159,0,7,1,17,3
2022-06-01,Sarawak,23,0,30,266,0,4,1,16,2
2022-06-01,Selangor,763,0,757,7817,0,70,73,572,48
2022-06-01,Terengganu,7,0,8,245,0,0,0,6,1
2022-06-01,W.P. Kuala Lumpur,386,0,332,3069,0,22,26,316,19
2022-06-01,W.P. Labuan,1,0,4,4,0,0,0,1,0
2022-06-01,W.P. Putrajaya,39,0,36,459,0,4,11,23,1
2022-06-02,Johor,42,1,143,2219,0,2,1,33,6
2022-06-02,Kedah,46,0,57,-119,0,4,2,38,2
2022-06-02,Kelantan,14,0,16,65,0,3,0,8,3
2022-06-02,Melaka,55,0,62,1633,0,2,5,39,9
2022-06-02,Negeri Sembilan,121,3,63,891,0,7,13,95,6
2022-06-02,Pahang,17,1,12,546,0,4,1,11,1
2022-06-02,Perak,141,0,108,1092,0,17,16,88,20
2022-06-02,Perlis,4,0,1,53,0,0,0,3,1
2022-06-02,Pulau Pinang,125,0,135,623,0,13,5,94,13
2022-06-02,Sabah,32,0,110,4081,0,1,1,24,6
2022-06-02,Sarawak,14,0,22,258,0,1,1,10,2
2022-06-02,Selangor,886,0,825,7878,0,57,79,704,46
2022-06-02,Terengganu,7,0,12,240,0,0,1,4,2
2022-06-02,W.P. Kuala Lumpur,315,1,111,3273,22,13,31,248,22
2022-06-02,W.P. Labuan,1,0,0,5,0,0,0,1,0
2022-06-02,W.P. Putrajaya,57,0,38,478,0,3,10,41,3
2022-06-03,Johor,39,0,33,2225,0,2,2,25,10
2022-06-03,Kedah,44,1,61,-136,0,6,3,30,5
2022-06-03,Kelantan,14,0,12,67,0,2,0,8,3
2022-06-03,Melaka,65,0,120,1578,0,6,5,47,7
2022-06-03,Negeri Sembilan,112,0,118,885,0,9,21,75,7
2022-06-03,Pahang,19,1,20,545,0,4,0,10,5
2022-06-03,Perak,129,0,68,1153,0,18,21,74,16
2022-06-03,Perlis,5,0,2,56,0,0,0,5,0
2022-06-03,Pulau Pinang,111,1,130,604,0,12,5,72,22
2022-06-03,Sabah,51,0,131,4001,0,4,3,37,7
2022-06-03,Sarawak,28,0,45,240,0,6,0,13,8
2022-06-03,Selangor,813,0,823,7868,0,62,76,639,36
2022-06-03,Terengganu,13,0,11,242,0,1,0,9,3
2022-06-03,W.P. Kuala Lumpur,375,0,410,3238,1,11,21,317,25
2022-06-03,W.P. Labuan,0,0,1,4,0,0,0,0,0
